station_id,name,lat,lon,address,capacity,start_date,end_date,current
538,047 - PARQUE DE LA INNOVACIÓN,-34.545091,-58.451432,Av. G. Udaondo 1146,16,2024-04-23 22:58:01.802759,2024-09-17 18:49:59.383639,0
2,002 - Retiro I,-34.59242413,-58.37470988999999,AV. Dr. José María Ramos Mejía 1300,40,2024-09-17 18:49:58.975684,,1
3,003 - ADUANA,-34.61220714255728,-58.369129063789,Av. Paseo Colón 380,28,2024-09-17 18:49:58.975684,,1
4,004 - Plaza Roma,-34.6030082348981,-58.36885646243477,Av. Corrientes 100,20,2024-09-17 18:49:58.975684,,1
5,005 - Plaza Italia,-34.5805497,-58.4209542,Av. Sarmiento 2601,42,2024-09-17 18:49:58.975684,,1
6,006 - Parque Lezama,-34.628526,-58.369758,"Avenida Martin Garcia, 295",20,2024-09-17 18:49:58.975684,,1
7,007 - OBELISCO,-34.606498,-58.381098,CARLOS PELEGRINI 215,24,2024-09-17 18:49:58.975684,,1
8,008 - Congreso,-34.6094218,-58.3893364,"Cevallos, Virrey& Yrigoyen, Hipolito Av.",24,2024-09-17 18:49:58.975684,,1
9,009 - Parque Las Heras,-34.585443,-58.407741,"2300 Diaz, Cnel. Av. & French",24,2024-09-17 18:49:58.975684,,1
12,012 - Plaza Vicente Lopez,-34.5927096,-58.388807,Parana & Juncal,16,2024-09-17 18:49:58.975684,,1
13,013 - ONCE,-34.61009,-58.406,Av. Pueyrredon & Av. Rivadavia,30,2024-09-17 18:49:58.975684,,1
14,014 - Pacifico,-34.577424,-58.426387,"Santa Fe Av. & Bullrich, Int. Av.",30,2024-09-17 18:49:58.975684,,1
17,017 - Plaza Almagro,-34.6064101,-58.4187306,"441 Bulnes & Peron, Juan Domingo, Tte. General",20,2024-09-17 18:49:58.975684,,1
21,021 - Parque Patricios,-34.640111,-58.406432,Iguazu & Uspallata,24,2024-09-17 18:49:58.975684,,1
22,022 - Arenales,-34.5938629,-58.3825498,Cerrito & Arenales,20,2024-09-17 18:49:58.975684,,1
24,024 - ALSINA,-34.610583,-58.38089430000001,Adolfo Alsina& Bernardo De Irigoyen,18,2024-09-17 18:49:58.975684,,1
25,025 - Plaza Guemes,-34.5894269,-58.4161178,"Salguero, Jeronimo & Mansilla, Lucio Norberto, General",30,2024-09-17 18:49:58.975684,,1
26,026 - JUANA MANSO I,-34.600752,-58.3638723,"Manso Juana & De La Barra, Emma",30,2024-09-17 18:49:58.975684,,1
27,027 - Montevideo,-34.599068,-58.3900887,Cordoba Av. & Montevideo,20,2024-09-17 18:49:58.975684,,1
29,029 - Parque Centenario,-34.6079414,-58.4335573,Av. Patricias Argentinas & Estivao,29,2024-09-17 18:49:58.975684,,1
32,032 - Catedral,-34.60674458045258,-58.37365550287733,Bartolomé Mitre & San Martín,18,2024-09-17 18:49:58.975684,,1
33,033 - Facultad de Medicina,-34.5970909,-58.3989807,Pres. José Evaristo Uriburu 987,20,2024-09-17 18:49:58.975684,,1
35,035 - INGENIERO BUTTY,-34.5964246,-58.371847,Ing. E. Butty 291,32,2024-09-17 18:49:58.975684,,1
36,036 - MAIPÚ,-34.6010599,-58.3745346,Tucumán 536,12,2024-09-17 18:49:58.975684,,1
38,038 - Plaza Libertad,-34.5970497,-58.382840300000005,Cerrito 990 y Av. Marcelo T. De Alvear,20,2024-09-17 18:49:58.975684,,1
41,041 - PARQUE PATRICIOS II,-34.6371232,-58.40588830000001,Av Caseros 3015,18,2024-09-17 18:49:58.975684,,1
43,334 - CENTRO DE EXPOSICIONES,-34.584018,-58.38992100000001,2133 Figueroa Alcorta,28,2024-09-17 18:49:58.975684,,1
44,044 - Ecoparque,-34.5755148,-58.4138829,"Av. Del Libertador, 3260",20,2024-09-17 18:49:58.975684,,1
45,045 - Uruguay,-34.6018635,-58.38669339999999,561 Uruguay & Av. Tucuman,20,2024-09-17 18:49:58.975684,,1
46,046 - Chile,-34.6163729,-58.37436969999998,Perú 718,18,2024-09-17 18:49:58.975684,,1
48,034 - Colonia Express,-34.6236397,-58.3632448,Elvira Rawson de Dellepiane 150,16,2024-09-17 18:49:58.975684,,1
49,049 - 33 Orientales,-34.629176084274704,-58.42481977731553,Constitución 4288,16,2024-09-17 18:49:58.975684,,1
50,050 - Hospital Rivadavia,-34.5837348,-58.4010798,2516 Pereyra Lucena,20,2024-09-17 18:49:58.975684,,1
54,054 - Acuña de Figueroa,-34.5982097,-58.422069400000005,Lavalle 4015,20,2024-09-17 18:49:58.975684,,1
56,056 - Plaza Palermo Viejo,-34.588567,-58.42599899999999,Costa Rica & Armenia,20,2024-09-17 18:49:58.975684,,1
57,057 - BELGRANO,-34.61324972988651,-58.37064512890549,Balcarce 482,12,2024-09-17 18:49:58.975684,,1
58,058 - Ministro Carranza,-34.5752773,-58.434688300000005,Santa Fe Av. & Dorrego,20,2024-09-17 18:49:58.975684,,1
59,018 - Independencia,-34.617654,-58.380565,Idependencia y Bernardo de Irigoyen,20,2024-09-17 18:49:58.975684,,1
60,060 - 25 De Mayo,-34.6016509,-58.37107900000001,527 25 De Mayo,20,2024-09-17 18:49:58.975684,,1
61,098 - BENITO JUAREZ,-34.6189273,-58.50517690000001, Benito Juarez 2231,12,2024-09-17 18:49:58.975684,,1
63,063 - Reconquista,-34.59977772506695,-58.37468663054962,Viamonte 555,28,2024-09-17 18:49:58.975684,,1
64,064 - RIOBAMBA,-34.5936508,-58.3941087,Riobamba 1264 & Juncal,20,2024-09-17 18:49:58.975684,,1
65,065 - Julián Álvarez,-34.5873124,-58.4157873,3822 Guemes,20,2024-09-17 18:49:58.975684,,1
66,066 - Billinghurst,-34.5945475,-58.4138713,3508 Carcova,20,2024-09-17 18:49:58.975684,,1
68,105 - PARQUE SAAVEDRA,-34.552148,-58.480464,García del Río 3590,16,2024-09-17 18:49:58.975684,,1
69,069 - Ecuador,-34.5961006,-58.4046092,"1226 Ecuador & Mansilla, Lucio Norberto, General",16,2024-09-17 18:49:58.975684,,1
70,070 - ARAOZ,-34.5926862,-58.4260597,1413 Araoz & Gorriti CABA,24,2024-09-17 18:49:58.975684,,1
71,071 - CERRITO,-34.6026673,-58.383355900000005,Libertad & lavalle,30,2024-09-17 18:49:58.975684,,1
73,073 - Ruy Díaz de Guzmán,-34.6306814,-58.3718235,Avenida Martin Garcia y Ruy Díaz de Guzmán,20,2024-09-17 18:49:58.975684,,1
74,074 - INSTITUTO LELOIR,-34.60439,-58.43454,Juana De Ibarbourou & Av Patricias Argentinas,30,2024-09-17 18:49:58.975684,,1
75,075 - Plaza Primero de Mayo,-34.6122976,-58.3989871,238 Pichincha,20,2024-09-17 18:49:58.975684,,1
76,076 - Ayacucho,-34.6074084,-58.39505479999999,"Ayacucho &Peron, Juan Domingo, Tte. General",20,2024-09-17 18:49:58.975684,,1
77,109 - ESTACION PUEYRREDON,-34.581135,-58.501487,Bolivia 5071,16,2024-09-17 18:49:58.975684,,1
79,079 - AZUCENA VILLAFLOR,-34.61189,-58.36393000000001,"Villaflor, Azucena & Dealessi, Pierina",30,2024-09-17 18:49:58.975684,,1
80,080 - VALLE,-34.6245807,-58.43412319999999,Valle 486,12,2024-09-17 18:49:58.975684,,1
82,082 - HOSPITAL ITALIANO,-34.6078917,-58.4263947,394 Rawson & Potosi,20,2024-09-17 18:49:58.975684,,1
83,083 - Paraná,-34.603269,-58.3893728,1590 Lavalle,28,2024-09-17 18:49:58.975684,,1
85,085 - AGUERO,-34.5948057,-58.4091784,"Aguero & Mansilla, Lucio Norberto, General",20,2024-09-17 18:49:58.975684,,1
86,086 - SAAVEDRA,-34.6212681,-58.4016808,1019 Saavedra,20,2024-09-17 18:49:58.975684,,1
87,087 - Guayaquil,-34.619845,-58.4314942,Guayaquil & Doblas,16,2024-09-17 18:49:58.975684,,1
89,089 - Cabello,-34.5825475,-58.4056671,3082 Cabello,20,2024-09-17 18:49:58.975684,,1
91,091 - Pasco,-34.6174482,-58.397602,708 Pasco & Chile,24,2024-09-17 18:49:58.975684,,1
92,092 - Salcedo,-34.6316444,-58.4053386,2908 Salcedo & Dean Funes,20,2024-09-17 18:49:58.975684,,1
93,093 - CARLOS CALVO,-34.620798,-58.3944635,Sarandi 1010,20,2024-09-17 18:49:58.975684,,1
94,094 - GÚZMAN,-34.591511,-58.44965199999999,Av Guzman 129 & Leiva,29,2024-09-17 18:49:58.975684,,1
96,096 - Carlos Gardel,-34.6027814,-58.4116586,3302 Guardia Vieja & Aguero,16,2024-09-17 18:49:58.975684,,1
98,037- Claudia Pía Baudracco,-34.6081643,-58.3779002,Esmeralda y Rivadavia,16,2024-09-17 18:49:58.975684,,1
99,099 - Malabia,-34.5960961,-58.43540800000001,780 Malabia & Loyola,20,2024-09-17 18:49:58.975684,,1
101,101 - Fitz Roy,-34.5891857,-58.4424397,Fitz Roy  1092 & Loyola,20,2024-09-17 18:49:58.975684,,1
102,102 - ROSETI,-34.5851209,-58.4492989,ROSETI 390,20,2024-09-17 18:49:58.975684,,1
104,104 - Federico Lacroze,-34.587617,-58.45521200000001,Av. Guzman 1100 & Av. Corrientes,30,2024-09-17 18:49:58.975684,,1
107,107 - HOSPITAL GARRAHAN,-34.63037718,-58.39584399999999,Brasil 2290,16,2024-09-17 18:49:58.975684,,1
111,111 - MACACHA GUEMES,-34.6054877,-58.3646858,Macacha Guemes 350,30,2024-09-17 18:49:58.975684,,1
112,112 - 9 de Julio,-34.612075,-58.38038400000001,Bernardo Irigoyen 320,20,2024-09-17 18:49:58.975684,,1
114,114 - TORRE MACRO,-34.59398891976011,-58.37142444536896, Av. Eduardo Madero 1180,12,2024-09-17 18:49:58.975684,,1
116,116 - HOSPITAL ALEMÁN,-34.5921708,-58.4025894,Beruti & Ecuador,12,2024-09-17 18:49:58.975684,,1
117,117 - HUMBERTO 1°,-34.61955283137281,-58.37315930476108,Av. Carlos Calvo 513,20,2024-09-17 18:49:58.975684,,1
118,118 - MEXICO,-34.6170196,-58.4026531,Saavedra & Mexico,20,2024-09-17 18:49:58.975684,,1
120,120 - HOSPITAL RAMOS MEJIA,-34.617509,-58.409287600000006,3084 Agrelo,19,2024-09-17 18:49:58.975684,,1
121,121 - YATAY,-34.6011732,-58.4285093,925 Yatay& Humahuaca,20,2024-09-17 18:49:58.975684,,1
122,122 - COSTA RICA,-34.5915614,-58.41981629999999,COSTA RICA 4060,24,2024-09-17 18:49:58.975684,,1
124,124 - UGARTECHE,-34.580538,-58.41196500000001,3050 Ugarteche,20,2024-09-17 18:49:58.975684,,1
126,126 - Ministerio de Justicia y Seguridad,-34.63922546953217,-58.36958898591382,Olavarría 1201,16,2024-09-17 18:49:58.975684,,1
128,128 - PARQUE DEL BAJO,-34.60515159,-58.36882117,Tte. Gral. Juan Domingo Perón 133,28,2024-09-17 18:49:58.975684,,1
130,130 - RETIRO II,-34.5917376,-58.37436403,Av. Dr. José María Ramos Mejía 1350,40,2024-09-17 18:49:58.975684,,1
131,131- HOSPITAL DE CLÍNICAS,-34.5984043,-58.39901580000001,"Uriburu Jose E., Pres. & Paraguay",16,2024-09-17 18:49:58.975684,,1
132,132 - CORRIENTES,-34.6033685,-58.372763,Reconquista & Corrientes Av.,12,2024-09-17 18:49:58.975684,,1
134,134 - SOLDADO DE LA FRONTERA,-34.683188,-58.468952,Ana Díaz 5899,12,2024-09-17 18:49:58.975684,,1
135,135 - MARCELO T. DE ALVEAR,-34.5976425,-58.378363,Esmeralda & Paraguay,20,2024-09-17 18:49:58.975684,,1
137,137 - AZOPARDO Y CHILE,-34.6155977,-58.3674923,AZOPARDO 700,24,2024-09-17 18:49:58.975684,,1
138,138 - Hospital Britanico,-34.6353595,-58.3876724,153 Perdriel,12,2024-09-17 18:49:58.975684,,1
144,144 - PUEYRREDÓN,-34.6018744,-58.4060944,684 Boulogne Sur Mer & Tucuman,20,2024-09-17 18:49:58.975684,,1
146,146 - Hospital Francés,-34.6221118,-58.40784190000001,"3024 Calvo, Carlos",20,2024-09-17 18:49:58.975684,,1
148,323 - Parque Avellaneda II,-34.6451767192088,-58.484555279762255,Av. Directorio 4295 ,16,2024-09-17 18:49:58.975684,,1
149,149 - LIMA,-34.6153266,-58.38136419999999,México & Lima,16,2024-09-17 18:49:58.975684,,1
150,150 - RODRIGO BUENO,-34.6187547,-58.3554654,Av. España 2200,36,2024-09-17 18:49:58.975684,,1
152,152 - JULIETA LANTERI,-34.6181645,-58.3596311,"Vera Peñaloza, Rosario 599 & Lanteri Julieta",28,2024-09-17 18:49:58.975684,,1
153,153 - JUAN MANUEL DE BLANES,-34.6310284,-58.36288800000001,Av. Almirante Brown 653,20,2024-09-17 18:49:58.975684,,1
155,155 - Parque José Evaristo Uriburu,-34.645082199430064,-58.41749173359584, Quilmes 491,12,2024-09-17 18:49:58.975684,,1
156,156 - Plaza Alemania,-34.5775895,-58.407469600000006,2939 Cavia,20,2024-09-17 18:49:58.975684,,1
158,158 - VILLARROEL,-34.592735,-58.4450697,1321 Villarroel & Humboldt CABA,20,2024-09-17 18:49:58.975684,,1
161,161 - Humahuaca,-34.6020779,-58.4196761,3912 Humahuaca,20,2024-09-17 18:49:58.975684,,1
162,162 - LARREA Y BARTOLOMÉ MITRE,-34.608985,-58.401924,80 Larrea,20,2024-09-17 18:49:58.975684,,1
163,163 - ONCE II,-34.6095663,-58.4064308,Bartolome Mitre & Av. Puyrredon,29,2024-09-17 18:49:58.975684,,1
164,164 - FACULTAD DE INGENIERIA,-34.617301,-58.3698984,AV. PASEO COLÓN 811,20,2024-09-17 18:49:58.975684,,1
165,165 - PLAZA MONSEÑOR MIGUEL DE ANDREA,-34.597048,-58.407614,Dr Tomas Manuel De  Anchorena &  Jose A. Cabrera,12,2024-09-17 18:49:58.975684,,1
166,166 - Cementerio de Recoleta,-34.588346663239754,-58.39414794286564,Vicente López 2100,12,2024-09-17 18:49:58.975684,,1
167,275 - PLAZA 24 DE SEPTIEMBRE,-34.606984,-58.44854,1355 San Martin Av.,24,2024-09-17 18:49:58.975684,,1
168,168 - Estados Unidos,-34.6186217,-58.3812271,Estados Unidos & Lima,19,2024-09-17 18:49:58.975684,,1
169,169 - FACULTAD DE PSICOLOGIA,-34.613071183327094,-58.41497103862304,Av. Hipólito Yrigoyen 3417,20,2024-09-17 18:49:58.975684,,1
171,171 - Pasteur,-34.6032813,-58.3997553,519 Pasteur,20,2024-09-17 18:49:58.975684,,1
172,172 - BRASIL,-34.625426,-58.371082,BRASIL&DEFENSA,16,2024-09-17 18:49:58.975684,,1
174,174 - MINISTERIO DE EDUCACION,-34.597225,-58.39176799999999,Marcelo T. de Alvear & Rodriguez Peña,20,2024-09-17 18:49:58.975684,,1
175,147 - Constitución,-34.626851,-58.380707,Avenida Juan de Garay 1050,54,2024-09-17 18:49:58.975684,,1
176,067 - PARQUE SARMIENTO I,-34.555254,-58.494845000000005,Av. Dr. Ricardo Balbín 4402,16,2024-09-17 18:49:58.975684,,1
177,177 -PLANETARIO,-34.568165,-58.412121,Av Casares y Av Belisario Roldan,12,2024-09-17 18:49:58.975684,,1
179,179 - CASA SAN,-34.6384786,-58.3642885,Olavarría 811,16,2024-09-17 18:49:58.975684,,1
181,181 - BILLINGHURST Y MANSILLA,-34.5926649,-58.412007200000005,"1520 Billinghurst & Mansilla, Lucio Norberto, General",20,2024-09-17 18:49:58.975684,,1
182,182 - RAVIGNANI Y GUATEMALA,-34.5780479,-58.435246600000006,"2185 Ravignani, Emilio, Dr. & Guatemala",20,2024-09-17 18:49:58.975684,,1
183,183 - VIRREY CEVALLOS,-34.6156994,-58.3899728,Mexico 1652,28,2024-09-17 18:49:58.975684,,1
184,184 - Pedro Echague,-34.6306129,-58.3913419,Pedro Echague 1878 & Combate De Los Pozos,20,2024-09-17 18:49:58.975684,,1
186,186 - MANZANA 66,-34.6136356,-58.4064415,2875 Moreno,20,2024-09-17 18:49:58.975684,,1
187,261 - QUINTEROS LIDORO,-34.552571,-58.45089699999999,"1483 Quinteros, Lidoro J. Av.",16,2024-09-17 18:49:58.975684,,1
188,373 - Jorgelina De Simone,-34.62393,-58.39124999999999,Cochabamba 1799,24,2024-09-17 18:49:58.975684,,1
189,189 - POSADAS,-34.5886889,-58.3852113,1350 Posadas,20,2024-09-17 18:49:58.975684,,1
190,190 - JUNCAL,-34.5850763,-58.4111136,"Juncal & Salguero, Jeronimo",20,2024-09-17 18:49:58.975684,,1
191,191 - Rivadavia y 9 de Julio,-34.6079305,-58.3808358,Pellegrini Y Rivadavia Av.,16,2024-09-17 18:49:58.975684,,1
193,193 - ARENALES Y AGUERO,-34.5908626,-58.4061652,Arenales y Aguero,20,2024-09-17 18:49:58.975684,,1
194,194 - PERÓN Y ACUÑA DE FIGUEROA,-34.6060758,-58.42246349999999,3997 TTE. GENERAL JUAN DOMINGO PERON,16,2024-09-17 18:49:58.975684,,1
196,196 - HOSPITAL ARGERICH,-34.6277671,-58.36602490000001,750 Pi y Margall,20,2024-09-17 18:49:58.975684,,1
197,197 - PLAZA CIUDAD DE UDINE,-34.620998,-58.493044,Mercedes 1480,20,2024-09-17 18:49:58.975684,,1
199,199 - ESTADOS UNIDOS Y BOEDO,-34.6222601,-58.41601370000001,3568 Estados Unidos & Boedo Av.,20,2024-09-17 18:49:58.975684,,1
200,200 - AUSTRIA Y FRENCH,-34.5882997,-58.40426080000001,Austria 2075,16,2024-09-17 18:49:58.975684,,1
202,001 - FACULTAD DE DERECHO,-34.583749,-58.390602,Av. Pres. Figueroa Alcorta 2120,30,2024-09-17 18:49:58.975684,,1
203,108 - Usina del Arte,-34.628757,-58.35625900000001,"Caffarena, Agustin R. & Don Pedro De Mendoza Av.",24,2024-09-17 18:49:58.975684,,1
204,167 - Hipólito Yrigoyen,-34.614948,-58.42781800000001,"4300 Yrigoyen, Hipolito Av.",24,2024-09-17 18:49:58.975684,,1
206,159 - Fitz Roy & Gorriti,-34.58495,-58.437339,Fitz Roy & Gorriti,16,2024-09-17 18:49:58.975684,,1
207,123 - BASUALDO Y RODO,-34.65237685302847,-58.48735935690687,Guardia Nacional 1700,16,2024-09-17 18:49:58.975684,,1
208,145 - RAVIGNANI,-34.5807161,-58.43840400000001,EMILIO RAVIGNANI 1802,20,2024-09-17 18:49:58.975684,,1
210,335 - General Urquiza,-34.572165,-58.411278,Figueroa Alcorta & Sarmiento,20,2024-09-17 18:49:58.975684,,1
212,129 - Velasco,-34.600275,-58.434875,J.Ramirez de Velasco 285,20,2024-09-17 18:49:58.975684,,1
213,136 - Acevedo,-34.599659,-58.442685,Acevedo y Padilla,20,2024-09-17 18:49:58.975684,,1
215,113 - Guatemala,-34.585878,-58.42499599999999,Guatemala 4773,20,2024-09-17 18:49:58.975684,,1
216,059 - Coronel Diaz,-34.589968,-58.411493,Guemes 3330 & Coronel Diaz,20,2024-09-17 18:49:58.975684,,1
219,140 - Las Casas,-34.6360274,-58.4156332,Metan 3661,23,2024-09-17 18:49:58.975684,,1
220,097 - Avelino Diaz,-34.635128,-58.42757300000001,Avelino Diaz&Doblas,15,2024-09-17 18:49:58.975684,,1
222,160 - Godoy Cruz y Libertador,-34.5759189160704,-58.41854288458634,Av. Cerviño 4301,20,2024-09-17 18:49:58.975684,,1
223,178 - José Marmol,-34.6234,-58.424853,803 José Marmol,16,2024-09-17 18:49:58.975684,,1
227,188 - Aranguren,-34.61036075,-58.43276297,Dr. Juan Felipe Aranguren 131,20,2024-09-17 18:49:58.975684,,1
228,010 - Madero UCA,-34.6164879,-58.3656683,"1600 Moreau De Justo, Alicia Av.",15,2024-09-17 18:49:58.975684,,1
229,243 - PLAZOLETA CELEDONIO FLORES,-34.581576,-58.451530000000005,Cordoba 6599,12,2024-09-17 18:49:58.975684,,1
230,259 - PLAZA CASTELLI,-34.5678255,-58.4645037,Echeverria 3249,16,2024-09-17 18:49:58.975684,,1
231,384 - PLAZA BENITO NAZAR,-34.60511787,-58.445999589,VALENTIN VIRASORO 1349,16,2024-09-17 18:49:58.975684,,1
232,252 - Tamborini,-34.5599779,-58.4790578,Tamborini 3821,20,2024-09-17 18:49:58.975684,,1
234,344 - UNIVERSIDAD DI TELLA,-34.5480059,-58.446943900000015,Figueroa Alcorta 7350,20,2024-09-17 18:49:58.975684,,1
235,281 - Villa Urquiza,-34.573734,-58.48692409,Av. Triunvirato 4800,24,2024-09-17 18:49:58.975684,,1
236,254 - Plaza Rafael Hernandez,-34.562161,-58.455166000000006,Vuelta de Obligado 2004,16,2024-09-17 18:49:58.975684,,1
237,302 - ESTACION VILLA LURO,-34.63670935917866,-58.501355258102926,Virgilio 90,16,2024-09-17 18:49:58.975684,,1
239,391 - Plaza República de Ecuador,-34.56533652,-58.42062076,Av. Pres. Figueroa Alcorta 5201,20,2024-09-17 18:49:58.975684,,1
241,348 - Villa del Parque,-34.600874,-58.494123,"Gutierrez, Ricardo 3105",12,2024-09-17 18:49:58.975684,,1
242,103 - MALBA,-34.57694914795284,-58.40398420287857,Av. Pres. Figueroa Alcorta 3451,32,2024-09-17 18:49:58.975684,,1
245,248 - Husares,-34.552594,-58.4429397,Husares 2201,16,2024-09-17 18:49:58.975684,,1
247,282 - Tronador,-34.5838957,-58.466494,Triunvirato Av. & Tronador,18,2024-09-17 18:49:58.975684,,1
248,346 - Plaza Zapiola,-34.573522,-58.474635,2001 Donado,24,2024-09-17 18:49:58.975684,,1
251,388 - Plaza Jose C Paz,-34.641728,-58.402483,Dr. Prof. Pedro Chutro 2881,12,2024-09-17 18:49:58.975684,,1
252,331 - CALIFORNIA,-34.647121,-58.374336,California 1774 y General Hornos,21,2024-09-17 18:49:58.975684,,1
253,383 - BOEDO Y VENEZUELA,-34.6163544,-58.4170737,BOEDO 339,16,2024-09-17 18:49:58.975684,,1
254,276 - PRIMERA JUNTA,-34.62079441851816,-58.4413509067459,Av. Rivadavia 5408 ,16,2024-09-17 18:49:58.975684,,1
255,374 - Puan,-34.622092,-58.448547000000005,Yerbal 1290,20,2024-09-17 18:49:58.975684,,1
257,264 - Plaza Marcos Sastre,-34.570825,-58.48123600000001,Miller & Monroe,24,2024-09-17 18:49:58.975684,,1
258,336 - La Pampa,-34.565521,-58.45533400000001,La Pampa 2512 & Ciudad de la Paz,16,2024-09-17 18:49:58.975684,,1
259,290 - Club Excursionistas,-34.5591522,-58.4441762,Migueletes 1782 (y La Pampa),16,2024-09-17 18:49:58.975684,,1
260,371 - Paseo de las Americas,-34.5530794109,-58.43522348866,Av. Pres Figueroa Alcorta 6400,12,2024-09-17 18:49:58.975684,,1
261,272 - Plaza Bruno Giordano,-34.616151,-58.440584,Bruno Giordano&Neuquen,16,2024-09-17 18:49:58.975684,,1
262,349 - Plaza Saenz Peña,-34.6097088334705,-58.46729693359809,Andrés Lamas 1699,16,2024-09-17 18:49:58.975684,,1
263,270 - PLAZA DEL ANGEL GRIS,-34.622003,-58.457555,Calcena & Avellaneda Av.,20,2024-09-17 18:49:58.975684,,1
264,283 - BALBIN II,-34.5559308,-58.4812325,Av. Dr. Ricardo Balbín y Crisólogo Larralde,16,2024-09-17 18:49:58.975684,,1
265,361 - Plaza Don Segundo Sombra,-34.64196,-58.4505,2347 Santander,28,2024-09-17 18:49:58.975684,,1
267,315 - BEIRO Y SAN MARTÍN,-34.5976121,-58.4985424,3209 Av. Francisco Beiro,16,2024-09-17 18:49:58.975684,,1
268,399 - GARCIA DEL RIO,-34.5503,-58.477,Av. García del Río 3182,36,2024-09-17 18:49:58.975684,,1
269,260 - SAN MIGUEL DE GARICOITS,-34.577329,-58.45779900000001,"Delgado & Loreto, Virrey",18,2024-09-17 18:49:58.975684,,1
270,370 - Beauchef,-34.640114,-58.43026,1995 Beauchef,28,2024-09-17 18:49:58.975684,,1
271,365 - Venancio Flores,-34.629967,-58.473725,Venancio Flores 3170,20,2024-09-17 18:49:58.975684,,1
273,223 - GAINZA,-34.616758,-58.446751,"494 Gainza, Martin De, Gral.",16,2024-09-17 18:49:58.975684,,1
275,256 - PLAZA NORUEGA,-34.562277,-58.459289,Amenabar y Mendoza,20,2024-09-17 18:49:58.975684,,1
277,292 - PLAZA BOLIVIA,-34.563539,-58.436115,Olleros Av. & Del Libertador Av.,17,2024-09-17 18:49:58.975684,,1
278,233 - MONROE,-34.564122,-58.46981300000001,2519 Superi,16,2024-09-17 18:49:58.975684,,1
280,222 - SIMON BOLIVAR,-34.633528,-58.44937899999999,"1701 Fernandez Moreno, Baldomero",28,2024-09-17 18:49:58.975684,,1
281,350 - Plaza Irlanda,-34.613778,-58.458315,Av. Gaona 2200,24,2024-09-17 18:49:58.975684,,1
284,229 - RIGLOS,-34.631018,-58.435056,1019 Riglos,20,2024-09-17 18:49:58.975684,,1
289,255 - BARRANCAS DE BELGRANO,-34.559801,-58.44831400000001,"Sucre, Antonio Jose De, Mcal. Y Vertiz Virrey Av.",24,2024-09-17 18:49:58.975684,,1
291,244 - UADE,-34.617247,-58.381627,Lima 750,16,2024-09-17 18:49:58.975684,,1
299,221 - CULPINA,-34.631705,-58.466143,Culpina 121,19,2024-09-17 18:49:58.975684,,1
301,309 - UTN II,-34.66036165776025,-58.467638689384906,Saraza y Mozart,20,2024-09-17 18:49:58.975684,,1
302,340 - PLAZA NUEVA POMPEYA,-34.6518464,-58.41577099999999,3817 Traful,16,2024-09-17 18:49:58.975684,,1
304,395 - Agronomia II,-34.5893,-58.48480000000001,Av. Francisco Beiró 2120,20,2024-09-17 18:49:58.975684,,1
307,341 - COMUNA 4,-34.6499971,-58.42477299999999,AV PERITO MORENO 2881,12,2024-09-17 18:49:58.975684,,1
308,251 - Solar de la Abadía,-34.567633,-58.436752000000006,Maure 1819,28,2024-09-17 18:49:58.975684,,1
309,298 - PLAZA DR. JUAN B. TERAN,-34.62141207128675,-58.51978098730659,Nogoya 5525,16,2024-09-17 18:49:58.975684,,1
310,356 - ESTACIÓN LUGANO,-34.67948324169569,-58.47424852254684,Martiniano Leguizamón 4401,12,2024-09-17 18:49:58.975684,,1
311,213 - Hospital Alvear,-34.5972098,-58.47421142999999,Av. Warnes 2626,16,2024-09-17 18:49:58.975684,,1
316,205 - SAN MARTIN,-34.605567,-58.453475,1471 Cucha Cucha,28,2024-09-17 18:49:58.975684,,1
318,285 - ESPINOSA,-34.603936,-58.457317,1785 Espinosa,20,2024-09-17 18:49:58.975684,,1
322,289 - MONTAÑESES,-34.551304,-58.454181,2786 Montañeses,20,2024-09-17 18:49:58.975684,,1
323,240 - ECHEVERRIA,-34.565409,-58.459298,1981 Vidal,24,2024-09-17 18:49:58.975684,,1
324,280 - JURAMENTO,-34.578933,-58.4840556,5209 Juramento,16,2024-09-17 18:49:58.975684,,1
327,366 - VILLA OLÍMPICA,-34.677130515662185,-58.454286054001386,Escalada 4347,12,2024-09-17 18:49:58.975684,,1
329,100 - Plaza Gurruchaga,-34.593141,-58.435187,1078 Gurruchaga,20,2024-09-17 18:49:58.975684,,1
330,148 -La Paternal,-34.6008306,-58.47212710000001,PUNTA  ARENAS  1798,20,2024-09-17 18:49:58.975684,,1
333,203 - Beiro,-34.6008,-58.50335,"Beiro 3572, CABA",20,2024-09-17 18:49:58.975684,,1
335,206 - Galicia,-34.615945,-58.47098,2502 Galicia,27,2024-09-17 18:49:58.975684,,1
336,207 - PLAZA ARENALES,-34.5997308,-58.5111458,Nueva York 3949,28,2024-09-17 18:49:58.975684,,1
340,359 - PLAZA BALCARCE,-34.54754,-58.46784399999999,Jaramillo 2312,20,2024-09-17 18:49:58.975684,,1
342,218 - Campana,-34.616813,-58.484297,1523 Campana,20,2024-09-17 18:49:58.975684,,1
348,231 - Margariños Cervantes,-34.610482,-58.474369,2465 Margariños Cervantes,12,2024-09-17 18:49:58.975684,,1
349,232 - Sucre y Martinez,-34.5703869,-58.4663122,Mcal. Antonio José de Sucre 3515,16,2024-09-17 18:49:58.975684,,1
